IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,ipcc_code_2006_for_standard_report,ipcc_code_2006_for_standard_report_name,Substance,fossil_bio,Y_1990,Y_1991,Y_1992,Y_1993,Y_1994,Y_1995,Y_1996,Y_1997,Y_1998,Y_1999,Y_2000,Y_2001,Y_2002,Y_2003,Y_2004,Y_2005,Y_2006,Y_2007,Y_2008,Y_2009,Y_2010,Y_2011,Y_2012,Y_2013,Y_2014,Y_2015,Y_2016,Y_2017,Y_2018,Y_2019,Y_2020,Y_2021,Y_2022,Y_2023,Y_2024
Non-Annex_I,Russia +,ARM,Armenia,2.C,Metal Industry,C2F6,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
Non-Annex_I,Russia +,ARM,Armenia,2.C,Metal Industry,CF4,fossil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
Non-Annex_I,Russia +,ARM,Armenia,2.G,Other Product Manufacture and Use,HCFC-141b,fossil,8.37531E-06,0.000193673,0.000725761,0.00216794,0.00463767,0.00774984,0.00937771,0.00954931,0.0117778,0.0129104,0.0146891,0.0197137,0.0280635,0.0359302,0.0445997,0.0599302,0.0691087,0.0642402,0.0593715,0.0593715,0.0593715,0.0593715,0.0593715,0.0593715,0.0593715,0.0593715,0.0593715,0.0593715,0.0593715,0.0593715,0.0593715,0.0593715,0.0593715,0.0593715,0.0593715
Non-Annex_I,Russia +,ARM,Armenia,2.G,Other Product Manufacture and Use,HCFC-142b,fossil,0.00297001,0.00581246,0.00296533,0.00292765,0.00369077,0.00457843,0.00490318,0.00496847,0.0053939,0.00578667,0.00650058,0.00782967,0.00878247,0.0117821,0.0158618,0.0220194,0.020906,0.0231029,0.0252998,0.02639825,0.02639825,0.02639825,0.02639825,0.02639825,0.02639825,0.02639825,0.02639825,0.02639825,0.02639825,0.02639825,0.02639825,0.02639825,0.02639825,0.02639825,0.02639825
Non-Annex_I,Russia +,ARM,Armenia,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-125,fossil,0,0,0,0,0,0,0,0,0.000023133,0.000508318,0.001392357,0.002376881,0.003407379,0.004458317,0.005737561,0.007116519,0.007341168,0.007019247,0.007038653,0.007252979,0.006432865,0.00620589,0.006372797,0.006678818,0.006984839,0.00729086,0.00808281,0.008834053,0.009704326,0.010508815,0.011317483,0.012145293,0.012958948,0.01377566,0.014590843
Non-Annex_I,Russia +,ARM,Armenia,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-134a,fossil,3.77679E-05,0.000152296,0.000202644,0.00025262,0.00085677,0.001460919,0.002065069,0.002669218,0.003273368,0.003877518,0.008866239,0.012228571,0.014839793,0.017814575,0.021203676,0.025235597,0.025768687,0.026301777,0.026834868,0.027367958,0.027901048,0.028434138,0.028967229,0.029500319,0.034282689,0.040890896,0.04799676,0.054085971,0.061850401,0.068836903,0.075783617,0.083016166,0.09007142,0.097149593,0.104216307
Non-Annex_I,Russia +,ARM,Armenia,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-143a,fossil,0,0,0,2.80915E-05,7.06277E-05,0.000164096,0.000347213,0.000543408,0.000821257,0.001158403,0.001530673,0.001871762,0.002261118,0.002687974,0.003042022,0.003732943,0.004101948,0.00432239,0.004596666,0.00467455,0.004596552,0.00475256,0.004908569,0.005064577,0.005220585,0.005376594,0.006274921,0.007330199,0.008628309,0.009712214,0.010857978,0.012033905,0.013169103,0.0143214,0.015465147
Non-Annex_I,Russia +,ARM,Armenia,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-152a,fossil,8.55027E-06,0.000937357,0.001843102,0.00269934,0.003721964,0.004733639,0.005742742,0.006677197,0.007733464,0.008704696,0.009350009,0.00881415,0.00940178,0.009948843,0.009859295,0.008947198,0.010615038,0.012282879,0.01395072,0.015618561,0.016957679,0.017266002,0.016596031,0.017088414,0.017246415,0.017169884,0.017134837,0.018306839,0.019142097,0.019799501,0.020687723,0.021481351,0.022261102,0.023081635,0.023881778
Non-Annex_I,Russia +,ARM,Armenia,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-227ea,fossil,0,0,0,0,0,1.09967E-05,4.59157E-05,9.28552E-05,0.000182579,0.000282299,0.000435634,0.00059614,0.000770377,0.000955086,0.001123863,0.001147384,0.001259711,0.001314479,0.001324064,0.001359364,0.001400987,0.001383688,0.001358652,0.001417176,0.001488434,0.001545096,0.001615737,0.001669172,0.001750097,0.001818431,0.001885995,0.00195827,0.002027661,0.002097404,0.002166971
Non-Annex_I,Russia +,ARM,Armenia,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-245fa,fossil,0,0,0,0,0,0,0,0,0,0,0,0,6.14435E-06,0.000702043,0.000641609,0.000680687,0.001368987,0.001917867,0.002861755,0.0036149,0.004161733,0.004386623,0.004611437,0.004492938,0.004780508,0.00521755,0.005390263,0.005940008,0.006282199,0.006637082,0.007052688,0.007423582,0.007804043,0.00819303,0.008577754
Non-Annex_I,Russia +,ARM,Armenia,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-32,fossil,0,0,0,0,0,0,0,0,0,0.000190178,0.000380356,0.0005705,0.00076063,0.000950752,0.001140865,0.001256762,0.001001606,0.001017356,0.001033107,0.001048858,0.002156885,0.00167179,0.001247533,0.001214724,0.001619914,0.002053014,0.002053014,0.002053014,0.002053014,0.002053014,0.002053014,0.002053014,0.002053014,0.002053014,0.002053014
Non-Annex_I,Russia +,ARM,Armenia,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-365mfc,fossil,0,0,0,0,0,0,0,0,0,2.64022E-05,5.28044E-05,7.92066E-05,0.000105609,0.000132011,0.000149648,0.000168695,0.000423807,0.000647359,0.001002156,0.00133695,0.001576827,0.001656068,0.001812326,0.001905467,0.0019388,0.001900041,0.001957261,0.002063981,0.002235203,0.002346924,0.002476811,0.002614421,0.002740827,0.002872129,0.003000982
Non-Annex_I,Rest Central America,ATG,Antigua and Barbuda,2.G,Other Product Manufacture and Use,HCFC-141b,fossil,4.00655E-07,6.69605E-06,6.07354E-05,0.00021841,0.000451216,0.000614991,0.000787714,0.000863303,0.00104131,0.00117343,0.0012602,0.00134789,0.00144097,0.00139741,0.00143257,0.00149832,0.000416369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Non-Annex_I,Rest Central America,ATG,Antigua and Barbuda,2.G,Other Product Manufacture and Use,HCFC-142b,fossil,0.000142079,0.000200961,0.000248155,0.000294948,0.000359089,0.000363323,0.000411858,0.000449174,0.00047689,0.000525954,0.000557692,0.000535342,0.00045095,0.000458232,0.000509487,0.00055051,0.000363752,0.000297257,0.000230763,0.000230763,0.000230763,0.000230763,0.000230763,0.000230763,0.000230763,0.000230763,0.000230763,0.000230763,0.000230763,0.000230763,0.000230763,0.000230763,0.000230763,0.000230763,0.000230763
Annex_I,Oceania,AUS,Australia,2.C,Metal Industry,C2F6,fossil,0.0561139,0.0561595,0.0566141,0.05308258,0.05036732,0.03694301,0.03907916,0.03780162,0.03995603,0.03964633,0.03752995,0.0273397,0.032998,0.02897767,0.04311478,0.03916181,0.03842357,0.0293922,0.01537143,0.01084231,0.01096989,0.009977135,0.007680665,0.006860782,0.005694668,0.006024236,0.00470564,0.004284156,0.004533824,0.004377569,0.004375368,0.004266066,0.004159494,0.004086803,0.003997171
Annex_I,Oceania,AUS,Australia,2.G,Other Product Manufacture and Use,C2F6,fossil,0.00002,0.000021,0.000022,0.000023,0.000024,0.000025,0.000026,0.000027,0.000028,0.000029,0.00003,0.000031,0.000032,0.000033,0.000034,0.000035,0.000036,0.000037,0.000038,0.000038,0.000038,0.000038,0.000038,0.000038,0.000038,0.000038,0.000038,0.000038,0.000038,0.000038,0.000038,0.000038,0.000038,0.000038,0.000038
Annex_I,Oceania,AUS,Australia,2.G,Other Product Manufacture and Use,C3F8,fossil,0.000025,0.0000265,0.0000275,0.000029,0.00003,0.0000315,0.0000325,0.000034,0.000035,0.0000365,0.0000375,0.000039,0.00004,0.0000415,0.0000425,0.000044,0.0000452,4.64715E-05,0.000047743,0.000047743,0.000047743,0.000047743,0.000047743,0.000047743,0.000047743,0.000047743,0.000047743,0.000047743,0.000047743,0.000047743,0.000047743,0.000047743,0.000047743,0.000047743,0.000047743
Annex_I,Oceania,AUS,Australia,2.G,Other Product Manufacture and Use,C4F10,fossil,0.0000575,0.0000585,0.0000595,0.0000605,0.0000615,0.0000625,0.0000635,0.0000645,0.0000655,0.0000665,0.0000675,0.0000685,0.0000695,0.0000705,0.0000715,0.0000725,0.0000735,0.0000745,0.0000755,0.0000755,0.0000755,0.0000755,0.0000755,0.0000755,0.0000755,0.0000755,0.0000755,0.0000755,0.0000755,0.0000755,0.0000755,0.0000755,0.0000755,0.0000755,0.0000755
Annex_I,Oceania,AUS,Australia,2.C,Metal Industry,CF4,fossil,0.4043486,0.4046764,0.407953,0.371562,0.3525573,0.2128198,0.2251258,0.2222208,0.236049,0.2345874,0.2242004,0.1651769,0.1933366,0.1733585,0.173259,0.1222019,0.1296579,0.1980032,0.1114298,0.07092191,0.06786295,0.06785624,0.05432251,0.04507501,0.04095386,0.04490193,0.03862552,0.03516578,0.03721514,0.03593255,0.035914478,0.035017273,0.034142481,0.033545792,0.032810051
Annex_I,Oceania,AUS,Australia,2.G,Other Product Manufacture and Use,HCFC-141b,fossil,0.000353624,0.00598309,0.0563164,0.192647,0.370856,0.553434,0.652476,0.679719,0.790979,0.863489,0.902607,0.986685,1.0518,0.98901,0.951044,0.941922,0.139165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Annex_I,Oceania,AUS,Australia,2.G,Other Product Manufacture and Use,HCFC-142b,fossil,0.1254,0.179564,0.230099,0.260157,0.295135,0.326956,0.34115,0.353656,0.362245,0.387031,0.399443,0.391882,0.32916,0.324311,0.338236,0.346078,0.21379,0.155711,0.0976317,0.06859205,0.06859205,0.06859205,0.06859205,0.06859205,0.06859205,0.06859205,0.06859205,0.06859205,0.06859205,0.06859205,0.06859205,0.06859205,0.06859205,0.06859205,0.06859205
Annex_I,Oceania,AUS,Australia,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-125,fossil,0,0,0,0,0.000166256,0.013381281,0.033887805,0.056789763,0.08055328,0.12028886,0.152385053,0.205772067,0.257096396,0.323381097,0.387821992,0.189364963,0.234000625,0.276560697,0.329652978,0.420610856,0.470074023,0.544849834,0.582156585,0.670699132,0.75161208,0.770886078,0.833882871,0.848552533,0.872967485,0.927446496,0.955120691,0.99064341,1.029868718,1.064009459,1.100692484
Annex_I,Oceania,AUS,Australia,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-134,fossil,0,0,0,0,3.22045E-07,2.16608E-05,5.37917E-05,9.06613E-05,0.000127167,0.0001914,0.000225789,0.000314687,0.00037876,0.000483802,0.000554913,0.000576506,0.000678998,0.000677443,0.000773236,0.000869683,0.001169996,0.001341291,0.001319972,0.001507126,0.001488203,0.001739604,0.002036741,0.00400194,0.004011811,0.004518462,0.005345702,0.005793623,0.00638756,0.007010592,0.007619077
Annex_I,Oceania,AUS,Australia,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-134a,fossil,0,0,0,0,0.000475396,0.03826273,0.09727744,0.162581833,0.231186684,0.344623917,0.438495457,0.589095737,0.737716281,0.924718932,1.112198405,0.884702011,1.085703104,1.261527494,1.338506821,1.488290103,1.522726175,1.691330464,1.786937622,1.874397845,2.162198047,2.382113972,2.369468894,2.282994082,2.241842613,2.428942148,2.487787856,2.556052447,2.660789059,2.738071362,2.82908082
Annex_I,Oceania,AUS,Australia,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-143a,fossil,0,0,0,0,1.59137E-05,0.001280828,0.003243068,0.005434419,0.00770732,0.011508544,0.014590947,0.019675952,0.024562028,0.030897134,0.037041998,0.181024394,0.217518272,0.275399596,0.317687532,0.363838456,0.399156816,0.485859468,0.536338179,0.525969203,0.514980946,0.557963729,0.625694411,0.622042956,0.607724454,0.628232055,0.646950431,0.655252923,0.671095745,0.685383642,0.700449002
Annex_I,Oceania,AUS,Australia,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-152a,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025734925,0.029900091,0.036853562,0.033376918,0.035407946,0.04125192,0.045788385,0.062203926,0.065196547,0.068752213,0.077091825,0.081593662,0.092205735,0.092631036,0.103576281,0.111026753,0.117300425,0.125523555,0.132839314,0.140608758
Annex_I,Oceania,AUS,Australia,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-227ea,fossil,0,0,0,0,9.76824E-06,0.000657014,0.001636519,0.002753233,0.003869501,0.005817183,0.006877876,0.009578255,0.011552158,0.014714943,0.016926591,0.013992824,0.012498152,0.014044374,0.016677535,0.027163049,0.027412742,0.024822302,0.016524281,0.035485949,0.028487809,0.031589491,0.023814326,0.027772948,0.027981601,0.031320593,0.033698351,0.035673486,0.038237448,0.040543066,0.042977856
Annex_I,Oceania,AUS,Australia,2.B,Chemical Industry,HFC-23,fossil,0.0962624,0.0962624,0.09008,0.12364,0.069376,0.06144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Annex_I,Oceania,AUS,Australia,2.E,Electronics Industry,HFC-23,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000143,0.0001358,0.0001599,0.000144,0.000304,0.000347,0.000409367,0.000497822,0.00056243,0.00063424,0.000709197,0.000782581
Annex_I,Oceania,AUS,Australia,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-23,fossil,0,0,0,0,1.01686E-07,6.83946E-06,1.6987E-05,2.86316E-05,4.01647E-05,6.04544E-05,7.1275E-05,9.95476E-05,0.000119766,0.000152969,0.000175509,0.000317272,0.000288849,0.037692776,0.038074499,0.039709766,0.035100239,0.038480739,0.037559427,0.042176775,0.031316077,0.035273107,0.03463665,0.04357629,0.043703093,0.049278489,0.054111799,0.057623635,0.062263815,0.066592257,0.071076569
Annex_I,Oceania,AUS,Australia,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-236fa,fossil,0,0,0,0,0,1.56865E-08,3.47706E-08,5.42631E-08,7.66613E-08,1.08032E-07,1.35341E-07,1.94691E-07,2.48762E-07,3.12736E-07,3.7046E-07,0.004882904,0.001301251,0.001252319,0.001265998,0.001495301,0.001549923,0.001584754,0.00150387,0.001128345,0.000847567,0.00080663,0.000920272,0.001143273,0.001205585,0.001243487,0.001376128,0.001464042,0.001564309,0.001671249,0.001774852
Annex_I,Oceania,AUS,Australia,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-245fa,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030600882,0.032530375,0.027752943,0.021523656,0.024035604,0.031120496,0.047117671,0.046198417,0.052068217,0.074502807,0.090029619,0.092937762,0.084945919,0.085250924,0.095715528,0.121415896,0.122502776,0.12366709,0.132984277,0.138225028
Annex_I,Oceania,AUS,Australia,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-32,fossil,0,0,0,0,9.18633E-06,0.000739371,0.001868477,0.003126821,0.004433127,0.006615313,0.008376304,0.011271135,0.014100428,0.017733613,0.02127493,0.021277426,0.029622091,0.054034051,0.079483879,0.102139379,0.118413258,0.163516442,0.175403503,0.161945303,0.211083791,0.269407093,0.337793941,0.383075441,0.362571911,0.428576971,0.44105406,0.460380267,0.492983052,0.514451745,0.541487485
Annex_I,Oceania,AUS,Australia,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-365mfc,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008169701,0.02296055,0.024618795,0.036611815,0.046558405,0.060042702,0.062854935,0.057106231,0.056288154,0.055095013,0.061913575,0.060580454,0.058240697,0.058298722,0.065209235,0.066549093,0.069318558,0.072991837,0.075586038,0.078719778
Annex_I,Oceania,AUS,Australia,2.F,Product Uses as Substitutes for Ozone Depleting Substances,HFC-43-10-mee,fossil,0,0,0,0,2.35947E-07,1.58699E-05,3.94106E-05,6.64232E-05,9.31692E-05,0.00014023,0.000165424,0.000230555,0.000277499,0.000354458,0.000406558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Annex_I,Oceania,AUS,Australia,2.C,Metal Industry,SF6,fossil,,,,,,,0.00036,0.00025,0.000153,0.00015,0.0001,,,,,,,,,,,,,,,,,,,,,,,,
Annex_I,Oceania,AUS,Australia,2.E,Electronics Industry,SF6,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
Annex_I,Oceania,AUS,Australia,2.G,Other Product Manufacture and Use,SF6,fossil,0.017072706,0.01865537,0.020237496,0.021819019,0.023399727,0.025094109,0.022893393,0.02118315,0.019084183,0.016598308,0.015781238,0.016516739,0.017049676,0.01738306,0.017508648,0.01559662,0.014714712,0.013762204,0.01273612,0.011447403,0.009994037,0.009013915,0.008727469,0.008129726,0.007900184,0.008173044,0.008316958,0.007928768,0.009368523,0.009478192,0.007704485,0.007454172,0.006652393,0.005710461,0.004838605
Annex_I,OECD_Europe,AUT,Austria,2.E,Electronics Industry,c-C4F8,fossil,0.000200225,0.000258069,0.000315913,0.000373758,0.000417513,0.000490436,0.000472222,0.000691214,0.00032675,0.000465919,0.000513775,0.000684539,0.000600029,0.000743648,0.000927174,0.000928445,0.001003649,0.001346593,0.001219492,0.000211957,0.000459247,0.000432555,0.000298413,0.000289667,0.000326883,0.000381795,0.000465928,0.000414248,0.000356453,0.000348006,0.000308698,0.000273515,0.000245869,0.000211823,0.000180978
Annex_I,OECD_Europe,AUT,Austria,2.C,Metal Industry,C2F6,fossil,0.002360665,0.002121788,0.000867518,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
Annex_I,OECD_Europe,AUT,Austria,2.E,Electronics Industry,C2F6,fossil,0.001056516,0.001361738,0.001666961,0.001972184,0.002203067,0.002587855,0.002491746,0.003647285,0.001724141,0.002458486,0.002711005,0.003612066,0.003166138,0.003923964,0.004892364,0.004899069,0.005295894,0.007105484,0.006434821,0.00111842,0.002423279,0.002282437,0.001574616,0.001528471,0.00151786,0.001418274,0.001442339,0.001165779,0.000816837,0.000616358,0.000341031,0.000066115,0.000066115,0.000066115,0.000066115
Annex_I,OECD_Europe,AUT,Austria,2.G,Other Product Manufacture and Use,C2F6,fossil,0.000008,0.0000085,0.000009,0.000009,0.0000095,0.00001,0.0000105,0.000011,0.000011,0.0000115,0.000012,0.0000125,0.000013,0.000013,0.0000135,0.000014,0.0000143,1.46715E-05,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043
Annex_I,OECD_Europe,AUT,Austria,2.E,Electronics Industry,C3F8,fossil,0.000408727,0.000526806,0.000644886,0.000762965,0.000852285,0.001001145,0.000963964,0.001410999,0.000667006,0.000951097,0.001048787,0.001397375,0.001224862,0.001518036,0.001892674,0.001895268,0.002048785,0.002748849,0.002489394,0.000432675,0.000937477,0.00088299,0.000609161,0.000591309,0.000667277,0.000534426,0.000452912,0.00032214,0.000237597,0.000138654,3.39013E-05,3.39013E-05,3.39013E-05,3.39013E-05,3.39013E-05
Annex_I,OECD_Europe,AUT,Austria,2.G,Other Product Manufacture and Use,C3F8,fossil,0.00001,0.0000105,0.000011,0.0000115,0.000012,0.0000125,0.000013,0.0000135,0.000014,0.0000145,0.000015,0.0000155,0.000016,0.0000165,0.000017,0.0000175,0.000018,0.0000185,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019
Annex_I,OECD_Europe,AUT,Austria,2.G,Other Product Manufacture and Use,C4F10,fossil,0.000023,0.0000235,0.000024,0.0000245,0.0000245,0.000025,0.0000255,0.000026,0.0000265,0.0000265,0.000027,0.0000275,0.000028,0.0000285,0.0000285,0.000029,2.94335E-05,0.000029819,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205
Annex_I,OECD_Europe,AUT,Austria,2.C,Metal Industry,CF4,fossil,0.03114463,0.02799308,0.011445334,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,
Annex_I,OECD_Europe,AUT,Austria,2.E,Electronics Industry,CF4,fossil,0.00211882,0.002730938,0.003343057,0.003955175,0.004418205,0.00518989,0.004997146,0.007314554,0.00345773,0.004930443,0.005436864,0.007243925,0.006349625,0.007869428,0.009811535,0.009824981,0.010620806,0.014249903,0.012904901,0.002242968,0.004859836,0.00457738,0.003157861,0.003065317,0.003459133,0.003232182,0.003287025,0.00311726,0.002299157,0.001988149,0.00155519,0.0010345,0.000612947,0.000154547,-0.000285429
Annex_I,OECD_Europe,AUT,Austria,2.G,Other Product Manufacture and Use,HCFC-141b,fossil,7.49487E-05,0.00131285,0.0122969,0.041105,0.0784645,0.115552,0.134992,0.137794,0.158011,0.170839,0.17904,0.190945,0.199393,0.183502,0.175611,0.172181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Annex_I,OECD_Europe,AUT,Austria,2.G,Other Product Manufacture and Use,HCFC-142b,fossil,0.0265779,0.039401,0.050243,0.0555091,0.0624442,0.0682657,0.0705813,0.0716936,0.0723646,0.0765733,0.0792331,0.0758376,0.0623997,0.0601733,0.0624554,0.0632622,0.0357163,0.0232179,0.0107197,0.0044706,0.0044706,0.0044706,0.0044706,0.0044706,0.0044706,0.0044706,0.0044706,0.0044706,0.0044706,0.0044706,0.0044706,0.0044706,0.0044706,0.0044706,0.0044706
