model,scenario,version,region,unit,variable,type,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
OECD ENV-Growth 2025,SSP3,1,Algeria,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,659.7363499,725.5839364,805.8250949,867.0970483,915.06955,964.9315648,1022.442707,1086.47607,1155.224714,1221.395315,1285.718905,1349.156027,1415.191836,1486.048575,1560.754772,1636.383867
OECD ENV-Growth 2025,SSP3,1,Algeria,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,567.6783715,624.3377486,693.3822544,746.1044709,787.3830084,830.2874009,879.7735808,934.8718863,994.0275152,1050.964834,1106.312869,1160.898132,1217.719468,1278.689033,1342.970911,1408.04691
OECD ENV-Growth 2025,SSP3,1,Algeria,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,543.288,597.513,663.591,714.048,753.553,794.614,841.974,894.705,951.319,1005.81,1058.78,1111.02,1165.4,1223.75,1285.27,1347.55
OECD ENV-Growth 2025,SSP3,1,Angola,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,194.6208842,233.7907406,283.9415979,338.3296987,400.8005363,475.3101856,563.7076724,664.2408368,775.6332769,895.0244461,1021.310244,1151.187798,1282.0683,1412.160159,1537.957341,1656.528149
OECD ENV-Growth 2025,SSP3,1,Angola,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,207.4632321,249.2177696,302.6779057,360.6548861,427.2479546,506.6742337,600.9047598,708.0717543,826.8145899,954.0839626,1088.702916,1227.150633,1366.667479,1505.343643,1639.441738,1765.836618
OECD ENV-Growth 2025,SSP3,1,Angola,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,227.037,272.731,331.235,394.682,467.558,554.478,657.599,774.877,904.823,1044.1,1191.42,1342.93,1495.61,1647.37,1794.12,1932.44
OECD ENV-Growth 2025,SSP3,1,Antigua and Barbuda,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,2.641210297,3.041161765,3.423146662,3.725317875,3.959121026,4.165210148,4.365797221,4.568988144,4.781190655,4.988321318,5.196165209,5.403794,5.61515875,5.833904851,6.060032303,6.293201472
OECD ENV-Growth 2025,SSP3,1,Antigua and Barbuda,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,2.372306384,2.731538445,3.074633129,3.346040029,3.556039478,3.741146488,3.921311616,4.103815495,4.294413484,4.480455995,4.667139119,4.853629042,5.043474564,5.239949934,5.443055154,5.652485168
OECD ENV-Growth 2025,SSP3,1,Antigua and Barbuda,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,2.333,2.68628,3.02369,3.2906,3.49712,3.67916,3.85634,4.03582,4.22326,4.40622,4.58981,4.77321,4.95991,5.15313,5.35287,5.55883
OECD ENV-Growth 2025,SSP3,1,Argentina,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,787.8266549,890.5980061,978.2170725,1063.716509,1149.922488,1242.794551,1342.148383,1442.170358,1542.491847,1642.145191,1739.878581,1836.137445,1933.033733,2032.418284,2135.143556,2242.215607
OECD ENV-Growth 2025,SSP3,1,Argentina,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,861.737401,974.1503495,1069.989486,1163.510137,1257.803617,1359.388566,1468.063377,1577.469014,1687.202264,1796.204686,1903.107031,2008.396517,2114.383228,2223.09164,2335.454186,2452.571308
OECD ENV-Growth 2025,SSP3,1,Argentina,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,1025.84,1159.66,1273.75,1385.08,1497.33,1618.26,1747.63,1877.87,2008.5,2138.26,2265.52,2390.86,2517.03,2646.44,2780.2,2919.62
OECD ENV-Growth 2025,SSP3,1,Armenia,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,42.43829227,52.87211086,62.30028847,69.5201837,74.82227908,79.14180049,83.20232383,87.40861452,91.80025072,95.64070662,98.38932375,100.7543,103.1880725,105.9714925,109.067329,112.3185642
OECD ENV-Growth 2025,SSP3,1,Armenia,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,46.17902443,57.53253415,67.79176044,75.64805485,81.41750454,86.11777107,90.53621009,95.11326516,99.89200304,104.0709767,107.0618713,109.6353088,112.2836068,115.3123719,118.6810915,122.2189076
OECD ENV-Growth 2025,SSP3,1,Armenia,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,52.4338,65.3251,76.9739,85.8943,92.4452,97.7821,102.799,107.996,113.422,118.167,121.563,124.485,127.492,130.931,134.756,138.773
OECD ENV-Growth 2025,SSP3,1,Aruba,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,4.47251413,4.73598448,4.992088699,5.189846946,5.347081759,5.50821343,5.699431564,5.927596965,6.173584902,6.41251768,6.652636035,6.901626788,7.16087959,7.426711377,7.692329371,7.953321668
OECD ENV-Growth 2025,SSP3,1,Aruba,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,4.500160567,4.765259534,5.022946838,5.22192751,5.380134255,5.542261947,5.734662079,5.964237862,6.211746351,6.45215607,6.693758696,6.944288562,7.205143912,7.472618913,7.739878801,8.002484398
OECD ENV-Growth 2025,SSP3,1,Aruba,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,4.60237,4.87349,5.13703,5.34053,5.50233,5.66814,5.86491,6.0997,6.35283,6.5987,6.84579,7.10201,7.36879,7.64234,7.91567,8.18424
OECD ENV-Growth 2025,SSP3,1,Australia,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,1291.732413,1466.147883,1618.366486,1746.911412,1855.971427,1953.279632,2040.626098,2122.280141,2200.425647,2271.688334,2335.602783,2391.864683,2442.550515,2490.971909,2539.679713,2588.047405
OECD ENV-Growth 2025,SSP3,1,Australia,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,1383.37111,1570.160046,1733.177413,1870.841635,1987.638638,2091.850128,2185.393168,2272.839951,2356.529293,2432.847531,2501.29623,2561.549488,2615.831099,2667.687626,2719.850883,2771.649898
OECD ENV-Growth 2025,SSP3,1,Australia,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,1443.22,1638.09,1808.16,1951.78,2073.63,2182.35,2279.94,2371.17,2458.48,2538.1,2609.51,2672.37,2729,2783.1,2837.52,2891.56
OECD ENV-Growth 2025,SSP3,1,Austria,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,417.1791408,457.3286573,478.0870033,492.0370596,501.5707746,507.2471891,510.3539631,512.1844364,513.5386296,513.9142985,512.960927,510.0561866,505.5002879,500.012925,494.2480701,488.1740794
OECD ENV-Growth 2025,SSP3,1,Austria,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,485.0390059,531.7193878,555.8543612,572.073584,583.1580875,589.7578481,593.3699812,595.4982059,597.072677,597.5094536,596.4010033,593.0237673,587.7267897,581.3468325,574.6442455,567.5822376
OECD ENV-Growth 2025,SSP3,1,Austria,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,514.16,563.643,589.227,606.42,618.17,625.166,628.995,631.251,632.92,633.383,632.208,628.628,623.013,616.25,609.145,601.659
OECD ENV-Growth 2025,SSP3,1,Azerbaijan,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,171.6570573,194.1350039,212.1868635,223.7306895,231.2406793,238.2970315,245.0214792,251.3817684,257.0772081,261.9090719,266.277934,270.7269111,275.7169236,281.1584928,286.6520847,292.1997801
OECD ENV-Growth 2025,SSP3,1,Azerbaijan,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,165.8788577,187.6001674,205.0443779,216.1996238,223.4568175,230.2756438,236.7737379,242.9199314,248.4236553,253.0928722,257.3146728,261.6138914,266.4359337,271.6943326,277.003003,282.3639558
OECD ENV-Growth 2025,SSP3,1,Azerbaijan,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,164.983,186.587,203.937,215.032,222.25,229.032,235.495,241.608,247.082,251.726,255.925,260.201,264.997,270.227,275.507,280.839
OECD ENV-Growth 2025,SSP3,1,Bahamas,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,13.03136071,14.09001488,14.9995688,15.62969784,16.07614897,16.46669814,16.83218488,17.1659825,17.4776912,17.77419253,18.05710067,18.32862452,18.59759965,18.86581016,19.14854839,19.45889777
OECD ENV-Growth 2025,SSP3,1,Bahamas,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,14.31066965,15.47325353,16.47209978,17.16408956,17.6543695,18.08325949,18.48462663,18.85119368,19.19350331,19.51911263,19.82979431,20.12797407,20.42335491,20.71789606,21.02839114,21.36920801
OECD ENV-Growth 2025,SSP3,1,Bahamas,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,15.3387,16.5848,17.6554,18.3971,18.9226,19.3823,19.8125,20.2054,20.5723,20.9213,21.2543,21.5739,21.8905,22.2062,22.539,22.9043
OECD ENV-Growth 2025,SSP3,1,Bahrain,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,88.12602382,100.9668565,113.278759,122.5163671,129.2486829,134.1614538,138.3159058,141.7656786,144.2846438,144.8241967,144.2394182,143.3233352,142.7490742,142.7753682,143.1119314,143.2949377
OECD ENV-Growth 2025,SSP3,1,Bahrain,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,79.21337725,90.75554922,101.8222846,110.1256449,116.1770863,120.593003,124.3272935,127.4281727,129.6923818,130.1773668,129.65173,128.8282953,128.3121124,128.3357471,128.6382719,128.8027698
OECD ENV-Growth 2025,SSP3,1,Bahrain,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,83.7891,95.998,107.704,116.487,122.888,127.559,131.509,134.789,137.184,137.697,137.141,136.27,135.724,135.749,136.069,136.243
OECD ENV-Growth 2025,SSP3,1,Bangladesh,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,1175.631971,1647.050533,2130.804016,2541.730892,2883.242765,3190.930039,3476.981912,3741.115515,3987.942511,4202.170686,4388.771724,4538.590868,4654.559697,4749.124567,4834.277524,4917.244654
OECD ENV-Growth 2025,SSP3,1,Bangladesh,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,1333.325669,1867.978082,2416.619964,2882.666623,3269.987279,3618.946265,3943.367781,4242.931012,4522.866212,4765.829938,4977.460755,5147.375929,5278.900267,5386.14962,5482.72459,5576.820537
OECD ENV-Growth 2025,SSP3,1,Bangladesh,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,1371.5,1921.46,2485.81,2965.2,3363.61,3722.56,4056.27,4364.41,4652.36,4902.28,5119.97,5294.75,5430.04,5540.36,5639.7,5736.49
OECD ENV-Growth 2025,SSP3,1,Barbados,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,4.902133143,5.414680363,5.877841254,6.30019306,6.658618556,7.003723488,7.349231447,7.701074166,8.063240582,8.426543741,8.801596691,9.189360499,9.590506876,10.00548018,10.43644024,10.88917409
OECD ENV-Growth 2025,SSP3,1,Barbados,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,4.788882527,5.28958872,5.742049523,6.154644025,6.504789063,6.841921273,7.179447199,7.523161537,7.876961071,8.231871086,8.598259446,8.977065013,9.36894398,9.774330445,10.19533432,10.63760898
OECD ENV-Growth 2025,SSP3,1,Barbados,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,4.74368,5.23966,5.68785,6.09655,6.44339,6.77734,7.11168,7.45215,7.80261,8.15417,8.5171,8.89233,9.28051,9.68207,10.0991,10.5372
OECD ENV-Growth 2025,SSP3,1,Belarus,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,163.1723499,169.5459029,175.7103709,178.9830849,179.4809911,179.0424439,179.327721,180.58046,182.5215852,184.2996949,185.9245345,187.9126153,190.7653872,194.6051118,199.0791795,203.750815
OECD ENV-Growth 2025,SSP3,1,Belarus,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,181.5386645,188.6296104,195.4879371,199.1290205,199.6829699,199.1950608,199.5124481,200.9061926,203.0658065,205.0440562,206.8517842,209.0636389,212.2375124,216.5094278,221.4870866,226.6845508
OECD ENV-Growth 2025,SSP3,1,Belarus,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,184.177,191.371,198.329,202.023,202.585,202.09,202.412,203.826,206.017,208.024,209.858,212.102,215.322,219.656,224.706,229.979
OECD ENV-Growth 2025,SSP3,1,Belgium,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,538.6182983,582.9494633,612.4382456,630.8631292,641.6446798,647.4236839,650.7736627,653.9243369,657.0376415,658.4502131,658.3480695,657.0658763,655.1425865,653.0847661,650.9605108,648.1901763
OECD ENV-Growth 2025,SSP3,1,Belgium,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,605.9031025,655.7721665,688.9447208,709.6712615,721.7996555,728.3005793,732.0690413,735.6133012,739.1155233,740.704555,740.5896515,739.1472853,736.983736,734.6688503,732.2792307,729.1628229
OECD ENV-Growth 2025,SSP3,1,Belgium,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,648.597,701.98,737.49,759.677,772.66,779.619,783.653,787.447,791.196,792.897,792.774,791.23,788.914,786.436,783.878,780.542
OECD ENV-Growth 2025,SSP3,1,Belize,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,4.645810055,5.315544152,6.221911851,7.211855841,8.218089127,9.272837117,10.3906981,11.57653105,12.84071744,14.15766744,15.53080589,16.94129628,18.39695146,19.91371826,21.51846011,23.23236807
OECD ENV-Growth 2025,SSP3,1,Belize,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,4.306386753,4.927190016,5.767338409,6.684957002,7.617674793,8.5953628,9.631552762,10.73074865,11.90257346,13.12330698,14.39612381,15.70356364,17.05286853,18.45882021,19.94631947,21.53500916
OECD ENV-Growth 2025,SSP3,1,Belize,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,4.34084,4.96661,5.81348,6.73844,7.67862,8.66413,9.70861,10.8166,11.9978,13.2283,14.5113,15.8292,17.1893,18.6065,20.1059,21.7073
OECD ENV-Growth 2025,SSP3,1,Benin,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,47.65227375,64.49078817,86.89761614,111.6407615,138.692076,168.9760859,203.3704619,242.0063302,285.2202477,332.9737508,385.4171974,442.5234881,504.0006488,570.1555146,640.3140973,714.4580393
OECD ENV-Growth 2025,SSP3,1,Benin,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,53.41699668,72.29254654,97.41003541,125.1464772,155.4703182,189.4179292,227.9731571,271.2829907,319.724702,373.2551742,432.0429548,496.057666,564.9720122,639.1299478,717.775949,800.8894375
OECD ENV-Growth 2025,SSP3,1,Benin,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,54.5112,73.7734,99.4054,127.71,158.655,193.298,232.643,276.84,326.274,380.901,440.893,506.219,576.545,652.222,732.479,817.295
OECD ENV-Growth 2025,SSP3,1,Bhutan,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,7.774857891,9.409932021,10.85856778,12.04243898,13.00712249,13.8630174,14.67542908,15.40353161,16.02477812,16.45244374,16.71044424,16.83598194,16.86255502,16.85538834,16.84330967,16.84226285
OECD ENV-Growth 2025,SSP3,1,Bhutan,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,9.159684301,11.08599126,12.79265219,14.18738976,15.32389882,16.33224228,17.28935747,18.14714669,18.87904714,19.38288684,19.68684134,19.83473931,19.86604548,19.8576023,19.84337222,19.84213895
OECD ENV-Growth 2025,SSP3,1,Bhutan,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,9.65527,11.6858,13.4848,14.955,16.153,17.2159,18.2248,19.129,19.9005,20.4316,20.752,20.9079,20.9409,20.932,20.917,20.9157
OECD ENV-Growth 2025,SSP3,1,Bolivia,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,83.2267649,93.33020375,106.3737058,122.283027,139.3130422,157.5075162,176.5710359,195.8143044,214.8051432,233.0332224,250.7611313,268.2420812,285.7175605,303.3165193,320.9240748,338.5699246
OECD ENV-Growth 2025,SSP3,1,Bolivia,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,95.14088765,106.6906594,121.6013719,139.7881528,159.2560579,180.0551171,201.8476281,223.8456193,245.5550449,266.39252,286.6582241,306.6416163,326.6187548,346.7370493,366.8651711,387.037069
OECD ENV-Growth 2025,SSP3,1,Bolivia,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,106.494,119.422,136.112,156.469,178.26,201.541,225.934,250.557,274.857,298.181,320.865,343.233,365.594,388.113,410.643,433.222
OECD ENV-Growth 2025,SSP3,1,Bosnia and Herzegovina,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,51.22290579,59.3776177,65.23665241,68.13849058,69.36732446,69.82965799,69.91647589,69.78151273,69.4948138,68.83989922,68.10720486,67.33018904,66.61287682,66.01549322,65.55541921,65.22639764
OECD ENV-Growth 2025,SSP3,1,Bosnia and Herzegovina,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,55.66696946,64.52917851,70.89653899,74.05013863,75.38558528,75.88803055,75.9823807,75.83570824,75.5241355,74.812401,74.01613858,73.17170941,72.39216368,71.7429515,71.24296179,70.88539453
OECD ENV-Growth 2025,SSP3,1,Bosnia and Herzegovina,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,58.9414,68.3249,75.0668,78.4059,79.8199,80.3519,80.4518,80.2965,79.9666,79.213,78.3699,77.4758,76.6504,75.963,75.4336,75.055
OECD ENV-Growth 2025,SSP3,1,Botswana,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,45.09864882,54.92961205,64.92394636,73.63364324,81.22040872,88.21235846,94.9029336,101.1372842,106.690726,111.5125239,115.8720247,119.9141859,123.6742676,127.1375781,130.2169469,132.998565
OECD ENV-Growth 2025,SSP3,1,Botswana,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,45.16546041,55.01098776,65.02012822,73.74272812,81.34073304,88.34304104,95.04352795,101.2871144,106.8487834,111.6777246,116.0436838,120.0918333,123.8574854,127.3259266,130.4098573,133.1955963
OECD ENV-Growth 2025,SSP3,1,Botswana,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,46.0452,56.0825,66.2866,75.1791,82.9251,90.0638,96.8948,103.26,108.93,113.853,118.304,122.431,126.27,129.806,132.95,135.79
OECD ENV-Growth 2025,SSP3,1,Brazil,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,3350.796133,3639.022479,4088.628237,4616.733532,5183.982696,5769.966236,6356.248217,6910.876228,7434.273861,7912.626199,8360.739754,8780.56883,9186.862175,9591.961758,10004.69565,10433.3913
OECD ENV-Growth 2025,SSP3,1,Brazil,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,3409.840692,3703.14589,4160.674175,4698.085242,5275.329935,5871.639122,6468.252009,7032.65315,7565.273601,8052.055012,8508.064799,8935.291706,9348.744368,9760.982232,10180.98893,10617.23865
OECD ENV-Growth 2025,SSP3,1,Brazil,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,3480.58,3779.97,4246.99,4795.55,5384.77,5993.45,6602.44,7178.55,7722.22,8219.1,8684.57,9120.66,9542.69,9963.48,10392.2,10837.5
OECD ENV-Growth 2025,SSP3,1,Brunei Darussalam,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,32.97863919,38.36091847,42.54608212,45.06678094,46.67115294,47.67601891,48.25952389,48.51364427,48.51660743,48.09595759,47.51138588,46.83305987,46.17322395,45.6010975,45.13635588,44.78694035
OECD ENV-Growth 2025,SSP3,1,Brunei Darussalam,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,27.57100857,32.07073542,35.56964216,37.67701259,39.01830972,39.85840406,40.34622955,40.55868087,40.56115815,40.20948383,39.72076653,39.15366816,38.60202801,38.12371527,37.73517906,37.4430585
OECD ENV-Growth 2025,SSP3,1,Brunei Darussalam,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,27.8239,32.3649,35.8959,38.0226,39.3762,40.224,40.7163,40.9307,40.9332,40.5783,40.0851,39.5128,38.9561,38.4734,38.0813,37.7865
OECD ENV-Growth 2025,SSP3,1,Bulgaria,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,154.9134404,177.1559293,192.2106838,200.3448018,204.3347816,207.1467282,209.8663446,212.0880379,213.6988686,214.7161486,215.7433211,217.2511048,219.5181388,222.5724519,226.1436487,229.9605096
OECD ENV-Growth 2025,SSP3,1,Bulgaria,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,172.2492552,196.9808222,213.720301,222.7646794,227.2011637,230.3277852,233.3517443,235.8220595,237.6131525,238.7442727,239.8863924,241.5629069,244.0836366,247.4797471,251.4505839,255.6945762
OECD ENV-Growth 2025,SSP3,1,Bulgaria,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,187.916,214.897,233.159,243.026,247.866,251.277,254.576,257.271,259.225,260.459,261.705,263.534,266.284,269.989,274.321,278.951
OECD ENV-Growth 2025,SSP3,1,Burkina Faso,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,50.37823291,67.11513471,91.6873425,119.4739187,150.9366959,187.1144489,228.9884849,276.1286656,328.4409529,384.3179883,443.9295633,506.264766,570.9552799,637.7390167,706.2093478,775.2804791
OECD ENV-Growth 2025,SSP3,1,Burkina Faso,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,51.22556039,68.24396545,93.229461,121.4833884,153.475348,190.2615862,232.8399148,280.7729613,333.9651055,390.7819545,451.3961554,514.7797937,580.5583579,648.4653515,718.0873068,788.3201675
OECD ENV-Growth 2025,SSP3,1,Burkina Faso,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,57.8578,77.0796,105.3,137.212,173.346,214.895,262.986,317.125,377.204,441.377,509.839,581.429,655.724,732.423,811.059,890.385
OECD ENV-Growth 2025,SSP3,1,Burundi,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,8.300065021,10.96333333,14.3399099,18.18262112,22.34593706,26.97632807,32.19244375,37.92461468,44.03820413,50.29677494,56.67767866,63.06830005,69.34552252,75.45589887,81.32435228,86.89006894
OECD ENV-Growth 2025,SSP3,1,Burundi,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,10.80211708,14.2682268,18.66267134,23.66376669,29.08211294,35.10833389,41.89684604,49.35697815,57.31350726,65.45872232,73.76314751,82.08021976,90.24970901,98.20205644,105.8395533,113.0830536
OECD ENV-Growth 2025,SSP3,1,Burundi,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,10.5911,13.9895,18.2981,23.2015,28.514,34.4225,41.0784,48.3928,56.1939,64.18,72.3222,80.4768,88.4867,96.2837,103.772,110.874
OECD ENV-Growth 2025,SSP3,1,Cabo Verde,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,4.568422477,5.753596362,6.946458453,7.94725863,8.780583039,9.51153529,10.20651677,10.87402119,11.54680622,12.18423804,12.76635775,13.28072459,13.75705317,14.23212873,14.73396532,15.27115512
OECD ENV-Growth 2025,SSP3,1,Cabo Verde,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,4.761578641,5.996862524,7.240159675,8.283274398,9.151832359,9.913689792,10.63805558,11.33378257,12.03501343,12.69939632,13.30612847,13.84224311,14.3387112,14.83387329,15.35692789,15.91683046
OECD ENV-Growth 2025,SSP3,1,Cabo Verde,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,5.10428,6.42847,7.76125,8.87944,9.81051,10.6272,11.4037,12.1495,12.9012,13.6134,14.2638,14.8385,15.3707,15.9015,16.4622,17.0624
OECD ENV-Growth 2025,SSP3,1,Cambodia,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,81.03381563,110.0549793,143.440688,177.7494338,212.378964,249.2933016,288.660434,332.2326126,378.4416573,424.6104923,470.6461883,516.6568648,562.9999421,609.8594912,657.7099872,707.2573347
OECD ENV-Growth 2025,SSP3,1,Cambodia,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,86.72155425,117.7797045,153.5087458,190.2256119,227.2857782,266.7911219,308.9214211,355.5519176,405.004361,454.4137723,503.6806996,552.9208515,602.516735,652.6653415,703.8744492,756.8995098
OECD ENV-Growth 2025,SSP3,1,Cambodia,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,90.6875,123.166,160.529,198.925,237.68,278.992,323.049,371.812,423.526,475.195,526.715,578.207,630.071,682.513,736.064,791.514
OECD ENV-Growth 2025,SSP3,1,Cameroon,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,103.3733237,130.6983139,167.2107258,207.9321492,252.2423548,301.2936956,356.0745261,416.508081,482.4626377,553.4427106,629.5983412,710.565766,795.7596491,885.8726237,981.3321333,1079.016095
OECD ENV-Growth 2025,SSP3,1,Cameroon,billion USD_2015/yr,GDP|PPP,ANNUAL,,,,,,,,,,112.6392321,142.4135085,182.1987247,226.5702289,274.8521971,328.3002741,387.9914058,453.8419461,525.7083653,603.0507649,686.0326352,774.257607,867.0878772,965.2781635,1069.294224,1175.734125
OECD ENV-Growth 2025,SSP3,1,Cameroon,billion USD_2017/yr,GDP|PPP,ANNUAL,,,,,,,,,,118.502,149.826,191.682,238.363,289.158,345.388,408.186,477.464,553.071,634.439,721.74,814.557,912.219,1015.52,1124.95,1236.93
OECD ENV-Growth 2025,SSP3,1,Canada,billion USD_2010/yr,GDP|PPP,ANNUAL,,,,,,,,,,1771.057614,1961.827324,2148.431796,2327.483421,2485.914434,2622.428784,2740.306821,2841.497089,2933.525619,3013.335522,3078.325755,3129.792372,3171.382189,3206.375555,3237.150053,3263.169386
